http://ieeexplore.ieee.org/search/searchresult.jsp?download-format=download-csv&bulkSetSize=2000&refinements%3D4291944822%2C4291944246%26ranges%3D2009_2016_p_Publication_Year%26matchBoolean%3Dtrue%26searchField%3DSearch_All_Text%26queryText%3D%28%28.QT.Recall.QT.%29+AND+.QT.Intrusion+Detection+System.QT.%29,11/9/2015 17:09,"((""Recall"") AND ""Intrusion Detection System"")",IEEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBN,EISBN,DOI,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,MeSH Terms,Article Citation Count,Patent Citation Count,Reference Count,Copyright Year,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier,,,
An intrusion detection system for cluster based wireless sensor networks,Xue Deng,"Sch. of Comput. & Commun. Eng., Hunan Univ., Changsha, China","Wireless Personal Multimedia Communications (WPMC), 2013 16th International Symposium on",20131003,2013,,,1,5,"Dramatic advances in wireless sensor networks (WSNs) are paving the way for it's widely application. However, security issues have emerged. Compared with the general network, wireless sensor networks has its own characteristics. The most prominent point is the limited resource in WSNs. Such as energy, computation and communication capability. Therefore. wired security mechanism can not applied in WSNs directly. It is necessary to design an security system apply to WSNs. In this paper, we proposed a new intrusion detection system (IDS) which integrates the approach of nodes behavioral strategies and evidence theory. According to the deviation from the normal level of node's behavior, basic input vector of evidence is constructed. Meanwhile, the weight algorithm is applied to represent the importance of each behavior characteristic and revise evidences before synthesis. Finally, linked with evidence theory and judgment rules, we get the detection result of the evaluated node. The simulation results show that our approach is more effective in detecting malicious nodes with higher detection ratio and lower misdetection ratio compared with existing schemes.",1347-6890,,,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6618573,behavior characteristic;evidence theory;intrusion detection system;weight algorithm;wireless sensor networks,Monitoring;Silicon;Wireless sensor networks,pattern clustering;security of data;telecommunication security;wireless sensor networks,IDS;WSN;cluster based wireless sensor network;evidence theory;intrusion detection system;judgment rule;malicious node detection;security mechanism,,0,,14,,,24-27 June 2013,,IEEE,IEEE Conference Publications,,,
Combinational feature selection approach for network intrusion detection system,"Garg, T.; Kumar, Y.","Centre for Comput. Sci. & Technol., Central Univ. of Punjab, Bathinda, India","Parallel, Distributed and Grid Computing (PDGC), 2014 International Conference on",20150205,2014,,,82,87,"In the era of digital world, the computer networks are receiving multidimensional advancements. Due to these advancements more and more services are available for malicious exploitation. New vulnerabilities are found from common programs and even on vulnerability in a single computer might compromise the network of an entire company. There are two parallel ways to address this threat. The first way is to ensure that a computer doesn't have any known security vulnerabilities, before allowing it to the network it has access rights. The other way, is to use an Intrusion Detection System. IDSs concentrate on detecting malicious network traffic, such as packets that would exploit known security vulnerability. Generally the intrusions are detected by analyzing 41 attributes from the intrusion detection dataset. In this work we tried to reduce the number of attributes by using various ranking based feature selection techniques and evaluation has been done using ten classification algorithms that I have evaluated most important. So that the intrusions can be detected accurately in short period of time. Then the combinations of the six reduced feature sets have been made using Boolean AND operator. Then their performance has been analyzed using 10 classification algorithms. Finally the top ten combinations of feature selection have been evaluated among 1585 unique combinations. Combination of Symmetric and Gain Ratio while considering top 15 attributes has highest performance.",,978-1-4799-7682-9,,10.1109/PDGC.2014.7030720,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7030720,Boolean AND operator;Data Mining;Feature Selection Techniques;Garret's Ranking Technique;Intrusion Detection System;NSL-KDD Dataset;WEKA,Accuracy;Classification algorithms;Computational modeling;Feature extraction;Intrusion detection;Training;Vegetation,Boolean functions;feature selection;pattern classification;security of data,Boolean AND operator;IDS;classification algorithms;combinational feature selection approach;malicious network traffic detection;network intrusion detection system;ranking based feature selection techniques,,0,,26,,,11-13 Dec. 2014,,IEEE,IEEE Conference Publications,,,
Using feature selection for intrusion detection system,"Alazab, A.; Hobbs, M.; Abawajy, J.; Alazab, M.","Deakin Univ., Melbourne, VIC, Australia","Communications and Information Technologies (ISCIT), 2012 International Symposium on",20121213,2012,,,296,301,"A good intrusion system gives an accurate and efficient classification results. This ability is an essential functionality to build an intrusion detection system. In this paper, we focused on using various training functions with feature selection to achieve high accurate results. The data we used in our experiments are NSL-KDD. However, the training and testing time to build the model is very high. To address this, we proposed feature selection based on information gain, which can contribute to detect several attack types with high accurate result and low false rate. Moreover, we performed experiments to classify each of the five classes (normal, probe, denial of service (DoS), user to super-user (U2R), and remote to local (R2L). Our proposed outperform other state-of-art methods.",,978-1-4673-1156-4,978-1-4673-1155-7,10.1109/ISCIT.2012.6380910,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6380910,Anomaly base detection;Feature selection;Intrusion detection;security,Accuracy;Computers;Feature extraction;Intrusion detection;Probes;Testing;Training,security of data,DoS class;NSL-KDD;R2L class;U2R class;classification result;denial of service class;feature selection;information gain;intrusion detection system;normal class;probe class;remote to local class;training function;user to super-user class,,2,,23,,,2-5 Oct. 2012,,IEEE,IEEE Conference Publications,,,
Network intrusion detection system using J48 Decision Tree,"Sahu, S.; Mehtre, B.M.","Sch. of Comput. & Inf. Sci., Univ. of Hyderabad, Hyderabad, India","Advances in Computing, Communications and Informatics (ICACCI), 2015 International Conference on",20150928,2015,,,2023,2026,"As the number of cyber attacks have increased, detecting the intrusion in networks become a very tough job. For network intrusion detection system (NIDS), many data mining and machine learning techniques are used. However, for evaluation, most of the researchers used KDD Cup 99 data set, which has widely criticized for not showing current network situation. In this paper we used a new labelled network dataset, called Kyoto 2006+ dataset. In Kyoto 2006+ data set, every instant is labelled as normal (no attack), attack (known attack) and unknown attack. We use Decision Tree (J48) algorithm to classify the network packet that can be used for NIDS. For training and testing we used 134665 network instances. The generated rules works with 97.2% correctness for detecting the connection i.e., no attack, known attack or unknown attack.",,978-1-4799-8790-0,,10.1109/ICACCI.2015.7275914,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7275914,Data Mining;Decision tree;Intrusion Detection System;J48 algorithm;Kyoto data set,Accuracy;Data mining;Decision trees;Feature extraction;Intrusion detection;Machine learning algorithms;Support vector machines,decision trees;learning (artificial intelligence);pattern classification;security of data,J48 decision tree algorithm;KDD Cup 99 dataset;Kyoto 2006+ dataset;cyber attacks;data mining technique;machine learning technique;network intrusion detection system;network packet classification,,,,,,,10-13 Aug. 2015,,IEEE,IEEE Conference Publications,,,
Improving Classification Accuracy of Intrusion Detection System Using Feature Subset Selection,"Bahl, S.; Sharma, S.K.","Comput. Sci. & Eng., KIIT Coll. of Eng., Gurgaon, India","Advanced Computing & Communication Technologies (ACCT), 2015 Fifth International Conference on",20150406,2015,,,431,436,"Intrusion detection system (IDS) research field has grown tremendously in the past decade. Improving the detection rate of user to root (U2R) attack class is an open research problem. Current IDS uses all data features to detect intrusions. Some of the features may be redundant to the detection process. The purpose of this empirical study is to identify the important features to improve the detection rate and reduce the false detection rate. The investigated feature subset selection techniques improve the overall accuracy, detection rate of U2R attack class and also reduce the computational cost. The empirical results have shown a noticeable improvement in detection rate of U2R attack class with feature subset selection techniques.",,978-1-4799-8487-9,,10.1109/ACCT.2015.137,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7079122,Feature subset selection;Intrusion detection system;classification;pre-processing,Accuracy;Feature extraction;Intrusion detection;Probes;Search methods;Testing;Training,pattern classification;security of data,IDS;U2R attack class;classification accuracy;data features;false detection rate;feature subset selection;intrusion detection system;user to root attack class,,0,,16,,,21-22 Feb. 2015,,IEEE,IEEE Conference Publications,,,
Modbus/DNP3 State-Based Intrusion Detection System,"Fovino, I.N.; Carcano, A.; De Lacheze Murel, T.; Trombetta, A.; Masera, M.","Joint Res. Center, Inst. for the Protection & Security of the Citizen, Ispra, Italy","Advanced Information Networking and Applications (AINA), 2010 24th IEEE International Conference on",20100601,2010,,,729,736,"The security of Industrial Critical Infrastructures is become a prominent problem with the advent of modern ICT technologies used to improve the performances and the features of the SCADA systems. In this paper we present an innovative approach to the design of Intrusion Detection Systems. The aim is to be able to detect complex attacks to SCADA systems, by monitoring its state evolution. By complex attack, we mean attacks composed of a set of commands that, while licit when considered in isolation on a single-packet basis, can disrupt the correct behavior of the system when executed in particular operating states. The proposed IDS detects these complex attacks thanks to an internal representation of the controlled SCADA system. We also present the corresponding rule language powerful enough to express the system's critical states. Furthermore, we present a prototype of the proposed IDS, able to monitor systems using the ModBus and DNP3 communication protocols.",1550-445X,978-1-4244-6695-5,,10.1109/AINA.2010.86,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5474797,Critical Infrastructure;DNP3;Intrusion Detection;Modbus;SCADA;Security,Control systems;DICOM;Information security;Intrusion detection;Monitoring;Programmable control;Protection;Protocols;SCADA systems;Telecommunication traffic,SCADA systems;protocols;security of data,DNP3 communication protocols;ICT technology;IDS;ModBus;SCADA systems;complex attacks;controlled SCADA system;industrial critical infrastructures;intrusion detection system;rule language,,14,2,15,,,20-23 April 2010,,IEEE,IEEE Conference Publications,,,
Intrusion detection system by improved preprocessing methods and Naïve Bayes classifier using NSL-KDD 99 Dataset,"Deshmukh, D.H.; Ghorpade, T.; Padiya, P.","Dept. Of Comput. Eng., Ramrao Adik Inst. Of Technol., Navimumbai, India","Electronics and Communication Systems (ICECS), 2014 International Conference on",20140908,2014,,,1,7,"Today Network is one of the very important parts of life and a lot of essential activities are performed using network. Network security plays critical role in real life situations. This paper presents a Data Mining method in which various preprocessing methods are involved such as Normalization, Discretization and Feature selection. With the help of these methods the data is preprocessed and required features are selected. Here Naïve Bayes classifier is used in supervised learning method which classifies various network events for the KDD cup'99 Dataset. This dataset is the most commonly used dataset for Intrusion Detection.",,978-1-4799-2321-2,,10.1109/ECS.2014.6892542,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6892542,Correlation Based Feature Selection;Cross validation;Discretization;Knowledge Discovery in Databases;Naive Bayes;Normalization,Data mining;Niobium;Probes;Training,computer network security;data mining;feature selection;learning (artificial intelligence);pattern classification,KDD cup'99 dataset;NSL-KDD 99 dataset;data mining method;discretization;feature selection;improved data preprocessing methods;intrusion detection system;naïve Bayes classifier;network security;normalization;supervised learning method,,0,,17,,,13-14 Feb. 2014,,IEEE,IEEE Conference Publications,,,
Intrusion detection system using Optimum-Path Forest,"Pereira, C.; Nakamura, R.; Papa, J.P.; Costa, K.",,"Local Computer Networks (LCN), 2011 IEEE 36th Conference on",20111229,2011,,,183,186,"Intrusion detection systems that make use of artificial intelligence techniques in order to improve effectiveness have been actively pursued in the last decade. Neural networks and Support Vector Machines have been also extensively applied to this task. However, their complexity to learn new attacks has become very expensive, making them inviable for a real time retraining. In this research, we introduce a new pattern classifier named Optimum-Path Forest (OPF) to this task, which has demonstrated to be similar to the state-of-the-art pattern recognition techniques, but extremely more efficient for training patterns. Experiments on public datasets showed that OPF classifier may be a suitable tool to detect intrusions on computer networks, as well as allow the algorithm to learn new attacks faster than the other techniques.",0742-1303,978-1-61284-926-3,,10.1109/LCN.2011.6115182,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6115182,,Accuracy;Computer networks;Intrusion detection;Pattern recognition;Prototypes;Training;Vegetation,artificial intelligence;computer network security;neural nets;pattern classification;support vector machines,OPF classifier;artificial intelligence;computer networks;intrusion detection system;neural networks;optimum-path forest;pattern classifier;pattern recognition;public datasets;real time retraining;support vector machines;training patterns,,1,,22,,,4-7 Oct. 2011,,IEEE,IEEE Conference Publications,,,
BriGuard: a lightweight indoor intrusion detection system based on infrared light spot displacement,Leibo Liu; Weilong Zhang; Chenchen Deng; Shouyi Yin; Shaojun Wei,"Nat. Lab. for Inf. Sci. & Technol., Tsinghua Univ., Beijing, China","Science, Measurement & Technology, IET",20150423,2015,9,3,306,314,"Indoor intrusion detection systems are widely implemented in many special departments and environments. Owing to the special target market, several specific features of such systems are required including high accuracy, high performance, high concealment and ease of deployment. In this study, the authors proposed an infrared light spot displacement-based surveillance system for indoor intrusion detection. This system, named BriGuard, shares a similar idea with radar. A 940 nm infrared light beam goes through an optical diffraction grating to generate light spot matrix imagery in the view of a complementary metal oxide semiconductor image sensor. The coordinates of the light spots are extracted and recorded. When someone enters the monitored area, the imaging plane changes and leads to a variation of the pre-recorded light spots coordinates. The light beam is modulated in order to be distinguished from the light in the environment. The lightweight algorithms require little computation power and data storage. BriGuard achieves a nearly zero false detection rate while covering a distance up to 10 m. It can process 30 full HD (1920 × 1080) frames per second. More importantly, because of unnoticeable infrared lights and very small form factor, the whole detection equipment is very hard to observe.",1751-8822,,,10.1049/iet-smt.2013.0171,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7089380,,,CMOS image sensors;diffraction gratings;infrared detectors;infrared imaging;optical modulation;security of data;video surveillance,BriGuard;complementary metal oxide semiconductor image sensor;form factor;infrared light spot displacement-based surveillance system;light beam modulation;light spot matrix image generation;light spots coordinates extraction;lightweight algorithm;lightweight indoor intrusion detection system;optical diffraction grating;radar;wavelength 940 nm;zero false detection rate,,0,,,,,5 2015,,IET,IET Journals & Magazines,,,
Traffic-Aware Design of a High-Speed FPGA Network Intrusion Detection System,"Pontarelli, S.; Bianchi, G.; Teofili, S.","Consorzio Naz. InterUniversitario per le Telecomun., Univ. of Rome Tor Vergata, Rome, Italy","Computers, IEEE Transactions on",20130925,2013,62,11,2322,2334,"Security of today's networks heavily rely on network intrusion detection systems (NIDSs). The ability to promptly update the supported rule sets and detect new emerging attacks makes field-programmable gate arrays (FPGAs) a very appealing technology. An important issue is how to scale FPGA-based NIDS implementations to ever faster network links. Whereas a trivial approach is to balance traffic over multiple, but functionally equivalent, hardware blocks, each implementing the whole rule set (several thousands rules), the obvious cons is the linear increase in the resource occupation. In this work, we promote a different, traffic-aware, modular approach in the design of FPGA-based NIDS. Instead of purely splitting traffic across equivalent modules, we classify and group homogeneous traffic, and dispatch it to differently capable hardware blocks, each supporting a (smaller) rule set tailored to the specific traffic category. We implement and validate our approach using the rule set of the well-known Snort NIDS, and we experimentally investigate the emerging trade-offs and advantages, showing resource savings up to 80 percent based on real-world traffic statistics gathered from an operator's backbone.",0018-9340,,,10.1109/TC.2012.105,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6205739,Deep packet inspection;FPGA;Snort;intrusion detection system;string matching;traffic awareness,Computer architecture;Field programmable gate arrays;Intrusion detection;Logic gates,computer network security;field programmable gate arrays;telecommunication traffic,Snort NIDS;equivalent modules;field programmable gate arrays;hardware blocks;high-speed FPGA network;homogeneous traffic;network intrusion detection systems;network links;real-world traffic statistics;resource occupation;resource savings;traffic-aware design,,1,,40,,5/29/2012,Nov. 2013,,IEEE,IEEE Journals & Magazines,,,
Diversified intrusion detection using Various Detection methodologies with sensor fusion,"Saleem Malik Raja, K.; Jeya Kumar, K.","Dept. of ECE, Kamaraj Coll. of Eng. & Technol., Virudhunagar, India","Computation of Power, Energy, Information and Communication (ICCPEIC), 2014 International Conference on",20141002,2014,,,442,448,"Various Intrusion Detection System (IDS) in the literature have shown that multiple classifier may be well versed in detecting the specific attack, but detecting different types of attack is low. In order to ensure high security this work focuses on multiple classifier fusion technique to increase detection rate. The primary role of classifier is to classify the correct and incorrect instance therefore multiple classifier design that is practical, and detects more attack by means of combining them is preferred here. To our best knowledge, this is the first design that considers multiple classifier in which all classifiers are different that detects both anomalies based and misuse based attacks. The dataset collected in a networking environment with the relatively high data density may contain attacks that assaults the system and thus violates system security. In this paper the operation of combining multiple classifiers that detects all categories of attack, from that improving the detection rate and true positive rate thereby reducing the false positive rate can be done. Decision based on threshold value and combining the classifiers result based on majority voting rule helps to increase the overall efficiency and accuracy in detecting the various categories of attack.",,978-1-4799-3826-1,,10.1109/ICCPEIC.2014.6915405,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6915405,Fusion;Intrusion Detection System (IDS);Majority Voting Rule;Multiple Classifier,,security of data;sensor fusion,detection methodologies;diversified intrusion detection;intrusion detection system;misuse based attacks;multiple classifier fusion technique;security;sensor fusion;threshold value,,0,,17,,,16-17 April 2014,,IEEE,IEEE Conference Publications,,,
Reducing Features of KDD CUP 1999 Dataset for Anomaly Detection Using Back Propagation Neural Network,"Shah, B.; Trivedi, B.H.","L.J. Inst. of Manage. Studies, Ahmedabad, India","Advanced Computing & Communication Technologies (ACCT), 2015 Fifth International Conference on",20150406,2015,,,247,251,"To detect and classify the anomaly in computer network, KDD CUP 1999 dataset is extensively used. This KDD CUP 1999 data set was generated by domain expert at MIT Lincon lab. To reduced number of features of this KDD CUP data set, various feature reduction techniques has been already used. These techniques reduce features from 41 into range of 10 to 22. Usage of such reduced dataset in machine learning algorithm leads to lower complexity, less processing time and high accuracy. Out of the various feature reduction technique available, one of them is Information Gain (IG) which has been already applied for the random forests classifier by Tesfahun et al. Tesfahun's approach reduces time and complexity of model and improves the detection rate for the minority classes in a considerable amount. This work investigates the effectiveness and the feasibility of Tesfahun et al.'s feature reduction technique on Back Propagation Neural Network classifier. We had performed various experiments on KDD CUP 1999 dataset and recorded Accuracy, Precision, Recall and Fscore values. In this work, we had done Basic, N-Fold Validation and Testing comparisons on reduced dataset with full feature dataset. Basic comparison clearly shows that the reduced dataset outer performs on size, time and complexity parameters. Experiments of N-Fold validation show that classifier that uses reduced dataset, have better generalization capacity. During the testing comparison, we found both the datasets are equally compatible. All the three comparisons clearly show that reduced dataset is better or is equally compatible, and does not have any drawback as compared to full dataset. Our experiments shows that usage of such reduced dataset in BPNN can lead to better model in terms of dataset size, complexity, processing time and generalization ability.",,978-1-4799-8487-9,,10.1109/ACCT.2015.131,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7079087,Back Propagation Neural Network;Feature Reduction;Intrusion Detection System;N Fold Validation,Accuracy;Complexity theory;Feature extraction;Intrusion detection;Power capacitors;Testing;Training,backpropagation;data handling;generalisation (artificial intelligence);neural nets,BPNN;Fscore values;IG;KDD CUP 1999 data set;KDD CUP 1999 dataset;MIT Lincon lab;anomaly detection;back propagation neural network classifier;complexity;computer network;dataset size;domain expert;feature reduction techniques;generalization ability;generalization capacity;information gain;machine learning algorithm;n-fold validation;reduced dataset,,0,,25,,,21-22 Feb. 2015,,IEEE,IEEE Conference Publications,,,
Genetic algorithm and artificial immune systems: A combinational approach for network intrusion detection,"Sridevi, R.; Chattemvelli, R.","Dept. of Inf. Technol., Shri Angalamman Coll. of Eng. & Tech., Trichirapalli, India","Advances in Engineering, Science and Management (ICAESM), 2012 International Conference on",20120614,2012,,,494,498,"Network Intrusion Detection is the most happening field of the network security research. It is a new kind of defense technology of the network security, used as a countermeasure to preserve data integrity and system availability during an intrusion. An ideal IDS system should be capable of evolving itself to identify not only known attacks but also unknown attacks. Algorithms based on Genetic Engineering and Immune Systems are known to evolve and learn from small examples. In this paper it is proposed to investigate the efficacy of genetic search methods for feature selection and Immune system to classify threats and non threats.",,978-1-4673-0213-5,,,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6215894,Artificial Immune System;Classification;Genetic Algorithm;Intrusion detection system,Algorithm design and analysis;Correlation;Feature extraction;Genetics;Junctions;Monitoring;Security,artificial immune systems;data integrity;genetic algorithms;pattern classification;search problems;security of data,IDS system;artificial immune system;combinational approach;data integrity preservation;defense technology;feature selection;genetic algorithm;genetic engineering;genetic search method;network intrusion detection system;network security research;threat classification,,0,,21,,,30-31 March 2012,,IEEE,IEEE Conference Publications,,,
Real detection intrusion using supervised and unsupervised learning,"Harbi, N.; Bahri, E.","ERIC Lab., Univ. of Lyon, Lyon, France","Soft Computing and Pattern Recognition (SoCPaR), 2013 International Conference of",20150305,2013,,,321,326,"Advances in software and networking technologies have nowadays brought about innumerable benefits to both individuals and organizations. Along with technological explosions, there ironically exist numerous potential cyber-security breaches, thus advocating attackers to devise hazardous intrusion tactics against vulnerable information systems. Such security-related concerns have motivated many researchers to propose various solutions to face the continuous growth of cyber threats during the past decade. Among many existing IDS methodologies, data mining has brought a remarkable success in intrusion detection. However, data mining approaches for intrusion detection have still confronted numerous challenges ranging from data collecting and feature processing to the appropriate choice of learning methods and parametric thresholds. Hence, designing efficient IDS's remains very tough. In this paper, we propose a new intrusion detection system by combining unsupervised and supervised learning method. Results shows the performance of this system.",,978-1-4799-3399-0,,10.1109/SOCPAR.2013.7054151,http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7054151,APMining;Apriori;Boosting;Intrusion detection system;KDD99,Boosting;Data mining;Data models;IP networks;Intrusion detection;Training;Unsupervised learning,data mining;security of data;unsupervised learning,IDS;cyber-security breach;data mining;intrusion detection system;unsupervised learning,,0,,24,,,15-18 Dec. 2013,,IEEE,IEEE Conference Publications,,,
